Dist.Code,Sh_Dist_code,FID_1,State,AgroClimate,District,Year,RICE.AREA..1000.ha.,RICE.PRODUCTION..1000.tons.,RICE.YIELD..Kg.per.ha.,RICE.SHARE.IN.TOTAL..Percent.,Crops,IMD_RF,IMD_Tmax,SD_RF_jun_nov
518,7011,95,GUJARAT,Gujrat Plains and Hill Region,Gandhinagar,1998,7.7,20.4,2649,10.98,Rice,954.5033569,33.74138196,12.75706339
518,7011,95,GUJARAT,Gujrat Plains and Hill Region,Gandhinagar,1999,9.2,28.2,3065,14.26,Rice,574.2385864,34.51414331,12.60049248
518,7011,95,GUJARAT,Gujrat Plains and Hill Region,Gandhinagar,2000,19.1,42.2,2209,9.37,Rice,634.1605835,34.14510187,22.65104485
518,7011,95,GUJARAT,Gujrat Plains and Hill Region,Gandhinagar,2001,14.1,35.1,2489,7.24,Rice,475.092392,34.38630454,6.825359106
518,7011,95,GUJARAT,Gujrat Plains and Hill Region,Gandhinagar,2002,14.6,31.1,2130,7.4,Rice,326.9040985,34.76838366,6.489558935
518,7011,95,GUJARAT,Gujrat Plains and Hill Region,Gandhinagar,2003,13.1,35.2,2687,6.55,Rice,1002.749054,33.7460254,17.54593992
518,7011,95,GUJARAT,Gujrat Plains and Hill Region,Gandhinagar,2004,13.2,29.1,2205,6.83,Rice,795.8084412,33.86753972,12.30544662
518,7011,95,GUJARAT,Gujrat Plains and Hill Region,Gandhinagar,2005,10.3,28.1,2728,5.49,Rice,1179.709229,34.85466353,20.32047176
518,7011,95,GUJARAT,Gujrat Plains and Hill Region,Gandhinagar,2006,14.3,34.2,2392,7.05,Rice,1242.814514,34.02734725,17.31684589
518,7011,95,GUJARAT,Gujrat Plains and Hill Region,Gandhinagar,2007,15.8,41.2,2608,7.31,Rice,1143.627869,34.13060061,16.79925203
518,7011,95,GUJARAT,Gujrat Plains and Hill Region,Gandhinagar,2008,12.8,26.9,2102,6.08,Rice,718.0527954,34.09630617,13.87670708
518,7011,95,GUJARAT,Gujrat Plains and Hill Region,Gandhinagar,2009,10.6,22.2,2094,4.82,Rice,518.7090607,35.17398866,10.98099709
518,7011,95,GUJARAT,Gujrat Plains and Hill Region,Gandhinagar,2010,16,36.9,2306,10.84,Rice,905.1984558,34.07561461,12.8657856
518,7011,95,GUJARAT,Gujrat Plains and Hill Region,Gandhinagar,2011,8.8,20.1,2284,5.47,Rice,919.8397217,33.99769211,14.41980553
518,7011,95,GUJARAT,Gujrat Plains and Hill Region,Gandhinagar,2012,3.5,8.1,2314,2.2,Rice,651.2598572,34.6909434,10.37632322
518,7011,95,GUJARAT,Gujrat Plains and Hill Region,Gandhinagar,2013,9.97,23.51,2358,7.67,Rice,1133.8508,34.17608579,15.69044924
518,7011,95,GUJARAT,Gujrat Plains and Hill Region,Gandhinagar,2014,8.42,19.18,2278,3.72,Rice,761.3064575,35.01547718,14.20096254
518,7011,95,GUJARAT,Gujrat Plains and Hill Region,Gandhinagar,2015,10.84,22.26,2054,10.05,Rice,543.1430817,34.48909473,13.82492924
518,7011,95,GUJARAT,Gujrat Plains and Hill Region,Gandhinagar,2016,9.18,11.46,1248,NA,Rice,696.2008362,33.20940495,10.4445138
518,7011,95,GUJARAT,Gujrat Plains and Hill Region,Gandhinagar,2017,10.03,12.76,1272,NA,Rice,1088.697937,33.28927941,17.97415686
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,1990,1.12,1.32,1179,0.62,Rice,723.44021,31.81645012,11.89499912
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,1991,0.81,0.69,852,0.46,Rice,416.6287476,33.08955574,7.757959652
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,1992,0.74,0.91,1230,0.4,Rice,798.1556152,32.75784016,11.13120575
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,1993,0.66,0.67,1015,0.36,Rice,503.7904846,33.49620597,9.057835674
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,1994,0.91,1.82,2000,0.51,Rice,476.4131775,31.68533897,7.159979439
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,1995,0.8,0.68,843,0.45,Rice,804.1016357,33.56733322,13.42843552
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,1996,1.34,1.58,1185,0.71,Rice,805.5764282,32.43422604,10.50416775
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,1997,1.26,1.46,1164,0.64,Rice,687.1834839,31.44913832,9.747604179
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,1998,1.2,1.47,1222,0.61,Rice,782.8738647,33.10029729,11.10674553
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,1999,1.22,1.54,1261,0.62,Rice,610.130249,33.26764361,9.081429577
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,2000,1.14,1.07,937,0.72,Rice,346.775816,33.78013833,6.249144894
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,2001,1.18,1.47,1247,0.6,Rice,566.4271851,32.82627424,8.564085102
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,2002,0.63,0.51,812,0.34,Rice,361.872998,34.18980281,7.438664103
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,2003,0.78,1.29,1653,0.38,Rice,608.3028687,32.46630669,8.816070366
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,2004,0.65,0.96,1484,0.31,Rice,564.0086304,33.13190873,9.364074039
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,2005,0.84,1.23,1467,0.4,Rice,737.6365662,33.48203119,12.16807137
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,2006,0.54,0.85,1576,0.27,Rice,340.2753723,32.47868665,5.301900959
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,2007,0.48,0.98,2031,0.24,Rice,359.3286194,33.2820015,6.021279287
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,2008,0.57,1.04,1807,0.28,Rice,988.5622192,32.69614442,13.49183426
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,2009,0.57,0.86,1515,0.25,Rice,551.8415771,33.5693264,10.21553154
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,2010,0.68,1.38,2025,0.3,Rice,718.7889038,32.58219179,11.37113171
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,2011,0.68,1.27,1886,0.29,Rice,628.8579224,32.57900906,8.338027191
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,2012,0.61,1.09,1787,0.27,Rice,589.6371338,32.50452995,9.069173813
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,2013,0.62,1.33,2145,0.27,Rice,1001.657532,31.95893002,14.40597572
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,2014,0.5,1.1,2200,0.21,Rice,461.9478882,33.70412509,8.990900517
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,2015,0.4,0.82,2050,0.17,Rice,407.3713135,33.1160237,7.087692261
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,2016,0.49,1.12,2288,NA,Rice,583.3112488,34.78153324,9.676056576
519,21007,315,RAJASTHAN,Central Plateau and Hill Region,Dholpur,2017,0.38,0.9,2366,NA,Rice,380.0469849,34.95889759,6.293062782
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,1990,51.19,140.88,2752,15.71,Rice,854.6517537,32.86701997,10.2104124
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,1991,60.18,133.42,2217,18.12,Rice,801.4890272,32.81623427,14.42256239
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,1992,43.73,91.93,2102,13.83,Rice,614.2033149,34.00689761,8.253556146
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,1993,39,88,2256,12.5,Rice,594.5526089,34.09230073,8.169229243
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,1994,35,81,2314,11.15,Rice,611.5130412,33.47352378,9.433339066
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,1995,40,82,2050,12.23,Rice,897.8154839,33.89994113,9.977177514
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,1996,48,110,2292,14.86,Rice,820.1158515,33.08346939,9.93214141
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,1997,40,92,2300,14.04,Rice,583.1014811,34.57389196,7.370932526
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,1998,60,132,2200,17.49,Rice,985.7146471,33.66978645,12.19936212
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,1999,53.25,116.22,2183,16.62,Rice,479.549608,33.62170315,5.795124319
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,2000,58.1,148.22,2551,17.85,Rice,793.1303779,32.99901295,12.71409194
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,2001,46.72,124.1,2656,15.47,Rice,748.6092122,33.82726542,10.98414241
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,2002,30,60,2000,11.15,Rice,560.9421048,34.29156113,7.193507036
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,2003,36.3,85.55,2357,12.46,Rice,739.2894151,34.5412941,10.10246542
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,2004,29.99,78.62,2621,11.29,Rice,497.1791585,33.9294246,6.79091692
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,2005,40.26,112.15,2786,14.48,Rice,924.7659505,33.81986396,11.60819583
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,2006,31.05,82.81,2667,13.58,Rice,586.7122989,34.07610607,9.284077432
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,2007,30.4,77.02,2534,12.78,Rice,722.2304077,33.37332598,9.037773238
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,2008,32.1,92.02,2867,14.29,Rice,820.2858955,34.01894474,11.87729062
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,2009,35.36,92.66,2620,15.39,Rice,697.0756226,34.70614243,11.01803599
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,2010,52.36,136.1,2599,18.88,Rice,1002.78106,33.4924914,11.07723999
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,2011,43.67,103.1,2361,16.66,Rice,497.5263129,34.55271848,7.097132047
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,2012,40.91,98.4,2405,14.47,Rice,681.7430691,34.51881727,10.16482189
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,2013,45.04,102.87,2284,15.5,Rice,978.633511,33.3127044,12.22577927
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,2014,34.88,91.21,2615,13.66,Rice,631.3332418,34.48449135,9.147187127
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,2015,24.28,61.41,2529,10.43,Rice,486.6518351,35.10268943,6.556703197
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,2016,38.89,106.04,2731.785,NA,Rice,899.0005629,31.69123459,12.06066974
520,2015,15,Telangana,Southern Plateau and Hill Region,Rangareddy,2017,44.85,127.71,2857.09,NA,Rice,800.107761,32.04227098,9.551371574
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,1990,53.32,164.54,3086,20.73,Rice,688.4568214,31.27382469,9.997998953
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,1991,106.9,326.99,3059,31.63,Rice,1152.69593,30.83867232,15.16165793
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,1992,91.93,211.47,2300,26.64,Rice,767.6247482,30.40392462,9.816917896
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,1993,98,257,2622,27.43,Rice,708.2353134,30.61913776,9.99761492
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,1994,108.12,344.43,3186,30.01,Rice,885.0688362,31.06326739,13.67474544
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,1995,101.45,262.68,2589,31.63,Rice,710.7028618,31.32108625,8.445393801
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,1996,146.54,384.01,2620,39.61,Rice,1059.782402,30.67930285,13.15402043
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,1997,142.22,405.68,2852,40.66,Rice,638.0642967,31.39599482,9.320053637
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,1998,146.25,484.4,3312,40.57,Rice,1094.498802,31.0707531,13.67667925
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,1999,97.39,303.01,3111,37.12,Rice,682.9459457,30.98386351,9.326581538
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,2000,81.75,247.22,3024,30.24,Rice,818.1281281,30.7989769,11.0166254
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,2001,122.69,370.96,3024,38.01,Rice,324.3830013,31.02152125,6.279420108
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,2002,43.87,115.45,2632,23.61,Rice,206.380312,31.30979061,3.753749907
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,2003,70.72,198.45,2806,27.24,Rice,495.6662054,31.40125084,7.183095708
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,2004,116.82,330.49,2829,40.37,Rice,639.7312622,30.92302513,7.676205277
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,2005,142.74,393.53,2757,46.8,Rice,1083.690567,31.04511484,12.87306476
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,2006,111.46,366.05,3284,41.77,Rice,777.5606766,30.96158441,9.79799509
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,2007,112.15,385.91,3441,40.72,Rice,877.9160919,30.79574744,11.58417106
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,2008,101.89,317.94,3121,38.07,Rice,965.6998138,31.1575559,14.46726704
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,2009,105.18,324.98,3090,44.68,Rice,784.3115425,31.45170911,12.36034477
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,2010,125.49,357.69,2850,48.74,Rice,1017.500328,31.28497632,12.31585133
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,2011,63.94,302.48,4731,25.89,Rice,937.5213394,31.41555182,11.56716025
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,2012,91.77,325.51,3547,39.83,Rice,957.7182922,31.81772931,12.28459096
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,2013,82.63,359.4,4350,35.94,Rice,744.2336807,31.1243674,9.978752732
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,2014,93.13,439.23,4716,36.48,Rice,661.6468277,31.50814788,8.911635816
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,2015,138.88,550.74,3966,48.26,Rice,1058.405609,31.73520152,15.13248527
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,2016,138.88,550.74,3966,NA,Rice,508.837616,34.84620857,8.237254322
521,23005,352,TAMIL NADU,East Coast Plains and Hill Region,Thiruvannamalai Sambuvarayar,2017,161.71,704.25,4355,NA,Rice,1037.123482,34.33545399,11.90819776
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,1990,43.9,137,3121,22.51,Rice,1566.715881,33.19060373,20.54827404
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,1991,41.5,130,3133,22.8,Rice,596.2568359,33.8881495,9.111004829
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,1992,45,135,3000,22.28,Rice,962.1824341,33.33950313,14.01210213
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,1993,47.4,139,2932,24.06,Rice,838.7587585,33.70079199,14.67319965
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,1994,49,164,3347,24.87,Rice,1107.983704,33.42953428,14.77407837
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,1995,47,137,2915,24.23,Rice,1379.469971,33.75628471,17.02735901
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,1996,47,158,3362,24.61,Rice,1457.834412,32.71143603,16.70135164
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,1997,54.3,168,3094,27.7,Rice,1192.237885,31.93137383,14.41337967
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,1998,58,130,2241,29.44,Rice,1417.628052,33.04397329,16.19786263
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,1999,54.8,160,2920,28.39,Rice,1160.738434,33.70443837,12.42081356
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,2000,55.5,164,2955,29.06,Rice,1075.327759,33.22621155,13.48189783
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,2001,53.8,161,2993,27.73,Rice,957.1536865,33.65800738,15.50365877
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,2002,50.2,151,3008,26.28,Rice,954.8439331,34.07415334,14.19005966
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,2003,56.8,172,3028,28.12,Rice,888.088501,32.99763338,11.30149651
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,2004,58.72,191,3253,28.88,Rice,895.894928,33.05142824,13.2132349
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,2005,59.3,200,3373,28.88,Rice,1056.908752,33.75154686,14.6960578
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,2006,59.4,213,3586,28.98,Rice,687.2331543,33.38058631,10.18879652
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,2007,59.3,227,3828,28.79,Rice,896.8916931,33.40343928,12.40278482
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,2008,71.7,221,3082,33.5,Rice,1202.641632,33.02819681,14.3253417
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,2009,73.5,267,3633,34.03,Rice,598.8391724,34.28123871,9.16622448
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,2010,74.6,244,3271,35.1,Rice,1485.049072,33.26290075,21.41061974
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,2011,72.7,268,3686,34.29,Rice,1232.936615,33.04944833,14.2960453
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,2012,70.04,277,3955,33.14,Rice,1042.133789,33.82456144,13.40529346
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,2013,69,254,3681,33.16,Rice,1417.58197,32.97912637,24.45959568
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,2014,70,266,3800,33.22,Rice,633.0843201,34.43314918,10.22740841
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,2015,74,280,3784,35.24,Rice,845.5290833,33.81340957,13.97305202
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,2016,75.4,295,3912,NA,Rice,1073.463867,30.37276236,16.17584753
523,8002,122,HARYANA,Trans Gangetic Plains Region,Yamuna Nagar,2017,75.2,313,4162,NA,Rice,1162.495178,29.89131387,18.37483406
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,1990,119.4,312,2613,31.5,Rice,677.8176676,29.6956199,11.47654819
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,1991,108.6,280,2578,29.75,Rice,317.4218953,30.23207347,5.859582265
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,1992,116.2,300,2582,32.82,Rice,349.5856527,29.66553434,7.216587543
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,1993,120.9,309,2556,34.15,Rice,417.5490417,30.21302191,10.16370392
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,1994,127.5,336,2635,31.88,Rice,595.2951558,29.7155447,11.52306271
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,1995,142,290,2042,37.87,Rice,839.2890422,30.10217381,16.56675116
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,1996,140.5,439,3125,37.97,Rice,447.5256755,29.20774714,6.974546591
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,1997,150.1,434,2891,41.01,Rice,603.4326579,28.44914532,10.96694406
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,1998,162,349,2154,43.9,Rice,847.5013224,30.02674866,12.89083385
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,1999,162.9,364,2234,42.76,Rice,190.3095296,29.9311018,5.656102975
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,2000,164.2,391,2381,45.23,Rice,299.8049723,29.40151437,7.560679913
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,2001,160.9,402,2498,42.68,Rice,363.663503,30.1192503,6.770090421
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,2002,170.2,444,2609,43.31,Rice,277.5751241,29.82191785,6.993009885
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,2003,156.8,388,2474,40.94,Rice,424.2571004,29.65945689,8.556439718
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,2004,152.64,399,2614,40.48,Rice,395.1547343,28.97983011,10.30235608
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,2005,150.6,477,3167,39.83,Rice,381.2902018,30.19235134,7.402012825
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,2006,150.6,473,3141,39.95,Rice,171.0647736,29.48288504,3.838715315
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,2007,152.1,513,3373,39.92,Rice,500.7133077,29.85102844,6.779826959
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,2008,156.3,391,2502,40.6,Rice,892.6819458,29.63863405,10.66042042
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,2009,158.3,462,2919,41.66,Rice,454.0081889,30.77313964,9.096018791
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,2010,158.7,436,2747,41.18,Rice,630.8556112,30.00193596,9.566849391
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,2011,158.9,461,2901,41.82,Rice,570.8520304,29.74003696,9.0445261
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,2012,162.46,512,3152,42.26,Rice,455.179128,30.61330446,10.17798805
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,2013,158,520,3291,41.57,Rice,347.5129496,29.67517757,6.586701393
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,2014,161,520,3230,42.27,Rice,194.2633006,30.50001431,4.546836933
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,2015,161.9,490,3027,42.27,Rice,308.1093597,29.8827397,6.106962522
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,2016,162,552,3407,NA,Rice,266.9499766,33.3864193,5.326151371
524,8004,113,HARYANA,Trans Gangetic Plains Region,Kaithal,2017,166.4,641,3852,NA,Rice,447.5328369,32.940962,8.524048011
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,1990,76.8,196,2552,31.22,Rice,918.4915771,29.6956199,13.36636448
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,1991,50,114,2280,29.41,Rice,375.1958008,30.23207347,6.508433342
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,1992,57.2,129,2255,32.69,Rice,447.6593628,29.66553434,6.812289238
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,1993,60.6,142,2343,34.43,Rice,590.3956909,30.21302191,10.14188957
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,1994,62.6,146,2332,35.57,Rice,748.1394043,29.7155447,13.11999702
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,1995,64,130,2031,36.36,Rice,862.5175781,30.10217381,12.6976223
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,1996,64.8,164,2531,36.2,Rice,597.772583,29.20774714,7.051011086
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,1997,69.2,169,2442,39.32,Rice,531.9331055,28.44914532,8.879252434
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,1998,72,154,2139,38.92,Rice,929.9595337,30.02674866,14.84085751
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,1999,70.7,144,2037,39.06,Rice,345.800293,29.9311018,8.159182549
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,2000,77.4,187,2416,39.49,Rice,478.601532,29.40151437,7.82592535
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,2001,71.9,167,2323,37.64,Rice,425.811554,30.1192503,7.432739258
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,2002,64,161,2516,36.16,Rice,412.6184082,29.82191785,10.69345474
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,2003,72.3,164,2268,39.08,Rice,463.6473999,29.65945689,6.43477726
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,2004,72.28,164,2269,38.92,Rice,468.5794983,28.97983011,8.744724274
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,2005,70.7,181,2560,38.45,Rice,495.7629395,30.19235134,9.446831703
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,2006,70.8,194,2740,38.48,Rice,391.4612427,29.48288504,10.50184822
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,2007,73.6,188,2554,39.15,Rice,316.6119995,29.85102844,4.877598286
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,2008,77.7,169,2175,40.68,Rice,430.1474915,29.63863405,5.672580242
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,2009,77,205,2662,40.74,Rice,316.115509,30.77313964,6.499148369
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,2010,76.9,174,2263,40.32,Rice,590.1763306,30.00193596,8.617387772
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,2011,76,201,2645,39.79,Rice,478.3690491,29.74003696,7.304841042
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,2012,75.68,210,2775,39.96,Rice,409.6003113,30.61330446,9.565818787
525,8006,117,HARYANA,Trans Gangetic Plains Region,Panipat,2013,75,192,2560,39.85,Rice,323.2104797,29.67517757,4.844102383
